,RegionA,RegionB,RegionC,RegionD,RegionE,RegionF
646,397.4399995500001,360.63900045,373.56600046000005,371.07200000000057,386.92499999999995,346.9005004233336
647,449.86050000000006,393.1335004500003,416.7738004599998,440.1408000000008,395.62500000000085,391.9855000000001
648,456.5970000000002,472.59450000000004,488.16119999999995,464.3840004266673,475.22500041666717,453.0597999999993
649,544.3200004500001,516.672,505.2456,485.60639957333234,469.8750004166664,472.8717995766665
650,544.3200004500001,531.3600000000002,536.5440000000001,514.1759995733321,526.6125000000001,535.9654
651,544.32,531.36,536.5440004599998,543.9871999999995,550.7874999999999,512.1402
652,544.32,531.3600004500005,536.5439999999992,581.1072004266662,566.012499583333,589.9149995766667
653,544.3199995499997,531.3599995500001,536.54400046,563.686399573334,584.6875000000007,558.6221995766673
654,544.3200000000002,531.3599995500001,536.544,602.2400000000014,596.4625004166666,598.5128999999995
655,544.3200004500001,531.3600004499998,536.544,570.3552004266675,567.9500004166663,609.4603000000005
656,544.3199995500001,531.36,536.544,548.0191999999992,561.4125004166659,569.8617
657,544.3200000000005,531.3599999999996,536.5440004599998,565.6576004266661,527.4999999999994,553.5929999999984
658,544.32,529.64549955,536.54400046,541.3376004266668,496.2125,506.730000423334
659,487.17450045000066,494.9640000000001,536.5439995399996,484.1983995733335,467.22499958333265,480.37750000000005
660,474.95699955000094,445.91849954999986,469.3241995400001,409.75359957333114,427.624999583334,440.38520000000085
661,459.0175504500001,451.60605045000005,479.2960799999999,419.9231999999995,431.6350004166674,434.0733000000011
662,441.23399955,424.83959999999973,436.58231999999947,411.7094404266675,381.70500041666673,402.03119957666667
663,386.89245,390.07710045000005,392.4720000000001,362.30911999999944,369.3500004166666,349.89769957666596
664,327.2264999999993,341.02349954999994,345.1021199999999,329.0880004266674,310.9824995833337,319.64757
665,329.52150000000023,329.37300000000005,343.08180000000056,267.1999995733334,306.3500004166676,288.74720042333263
666,296.39249999999987,287.0235004499999,318.83520000000124,287.38560042666666,257.77500000000003,296.0751000000004
667,300.5235,284.7555000000004,296.5758004599999,267.7631995733344,267.32500041666685,316.69989957666655
668,329.5215,338.21550045000026,387.89039999999994,285.2608004266655,311.96249958333317,321.017899999999
669,366.40350044999997,359.55900045000004,348.72600045999997,318.88639957333316,319.14999958333215,314.61709957666613
670,403.9605,391.716,408.9905999999999,376.88319999999914,367.2875000000005,376.910600423334
671,436.75199954999994,425.68200045000015,453.1506,430.7968000000006,425.6750000000005,412.01340042333385
672,475.71300045000004,484.0965000000004,471.49080045999995,460.095999999998,432.4624999999994,426.1231004233337
673,538.704,500.53949999999963,522.5783999999998,519.8208004266664,473.01250000000124,505.7394004233333
674,544.32,519.480000000001,536.54400046,533.8495995733335,528.5874995833332,539.7881004233334
675,544.3200000000005,531.36,536.544,573.0303995733326,535.7874999999999,532.396699576666
676,544.3199995499995,531.36,536.544,583.3472004266686,581.1749995833339,569.3790995766674
677,544.3199999999999,531.3600004500005,536.5439995399998,639.2831995733324,581.2250000000001,581.2663000000007
678,544.3199995500001,531.3599995499994,536.5439995400001,591.948800000001,591.9374999999998,586.0542
679,544.31999955,531.36,536.5439995400001,584.2304000000004,591.8000000000001,600.3163004233322
680,544.3199995500006,531.36000045,536.544,575.5392,589.3125,577.4690004233329
681,544.3200004499998,531.3599995499989,536.5440004600009,557.0431995733333,553.9124999999999,566.0136
682,527.1750004500001,531.3600004499997,536.54400046,523.8783995733336,529.7249995833339,537.0067999999984
683,533.9115,531.3599999999998,536.5439995400002,439.10400042666663,477.4749995833335,490.41049999999944
684,477.42750000000007,471.0041995500001,486.10499999999996,427.62240042666724,442.8,464.5151995766677
685,447.75450044999997,453.63644955000007,472.8707999999999,443.2588804266663,439.95125041666677,442.12509957666765
686,424.3252500000005,413.27549999999997,411.3918,399.3702404266637,406.49,406.5308104233329
687,371.65500000000065,388.3949995500001,394.99326045999993,373.7535999999999,328.8749999999991,354.45573000000013
688,341.27054954999994,366.7815,359.93160045999997,333.171200426667,332.40000000000066,324.8405999999986
689,290.6550004499999,303.52050045000004,313.70159999999976,325.01760042666615,305.524999999999,267.89379999999994
690,322.6094999999999,310.41899955,335.50559999999996,292.41599999999966,257.86250041666614,284.6705
691,313.84800045000014,296.4599995499998,373.773,306.0991995733339,301.4625,307.69560042333273
692,322.85250000000013,344.7225004500001,325.25219954,323.2512000000004,294.36250041666665,311.619899576667
693,333.51749954999906,303.345,372.4206004599999,317.9904000000001,297.61250000000007,345.4146004233349
694,405.2295004499992,380.15999955000007,438.17759953999996,366.7583999999987,372.38750041666697,370.63680042333425
695,409.98150044999994,452.89799954999984,437.99819999999994,408.0895999999991,376.0125,387.15950000000004
696,464.8725000000001,494.73450044999953,492.08040045999996,470.6431995733335,448.0750004166666,444.9191004233341
697,539.2710000000001,500.7284995500001,527.07720046,486.84800042666666,497.2499995833335,529.2344000000005
698,537.5295000000002,531.36000045,536.5440004599998,522.9183999999998,509.1250004166674,539.2673995766671
699,544.32,531.3600004499999,536.5439995400004,523.6351995733337,561.0624999999992,553.5168004233324
700,544.3200004500001,531.3600000000001,536.5439995399994,581.363199999999,589.9625,604.10936709
701,544.32,531.3599995500001,536.5439995399997,578.2400004266676,604.9,596.1803337566668
702,544.3199995499999,531.35999955,536.5439995399998,589.8239995733331,583.1750000000006,618.5153999999993
703,544.3199995500004,531.3600004499995,536.54399954,604.7487995733329,579.2374995833327,585.1651999999997
704,544.3199999999999,531.3599995499999,536.5440000000001,571.2767995733334,579.7750004166675,569.8235999999996
705,544.32,531.36,536.5439999999999,536.7167999999983,570.4625,570.8776995766666
706,538.4475004500001,531.3600000000001,536.54400046,507.5584000000015,533.25,515.7597004233332
707,520.0470004500013,481.4639995499999,536.5439999999999,496.39680000000004,526.5749995833335,469.96350042333336
708,454.72185045000003,495.94949955000004,478.6115999999998,483.08480000000145,437.5625000000002,454.9140000000002
709,455.7086999999997,423.4140000000001,453.28860000000014,437.8278404266661,417.81999958333245,412.3524895766663
710,422.12745045,426.93884955000016,451.8630595399999,404.14208,385.5162495833332,396.15871999999996
711,392.39909955,374.83694955,386.96166000000005,376.31104042666584,362.0837495833332,371.342919576666
712,325.73880045000004,335.4884999999999,344.46180045999995,346.3680004266686,313.9875004166666,340.08059957666654
713,329.1704995500006,310.13549955,327.5292,297.17760000000027,302.62499999999955,286.2961004233345
714,318.65399999999977,290.46599999999995,317.34480045999993,303.09119999999865,293.074999999998,309.52439957666655
715,337.52700045000006,299.21400045,362.2776004599997,324.2112000000003,300.00000000000074,284.9498995766669
716,328.6305000000001,338.39100045000004,355.08780045999987,294.2079995733345,341.9000000000001,315.54420042333254
717,353.7405,352.6740000000001,314.4881995400002,354.8927995733333,333.8375004166677,302.36159957666666
718,384.021,400.3019995500013,401.5247995399999,327.8080004266664,350.4124995833328,343.63660042333333
719,447.06599999999906,440.12699999999995,444.8016004599988,384.15360000000123,422.8875004166665,411.14979957666685
720,483.21900045,476.02350045,519.0179995399993,437.0688004266672,422.43749958333495,453.52969957666653
721,544.3200004500002,514.053,504.95579953999976,480.60160042666615,509.53749958333435,475.31020042333273
722,544.3199999999996,531.3600000000007,536.5440004599999,531.7759999999997,498.6374999999998,505.841000000001
723,544.3200000000002,531.3600004499998,536.544,550.8863995733342,563.6750000000019,525.6403000000006
724,544.3200004500001,531.3600004500001,536.544,595.3023995733337,567.1374999999977,570.8014995766671
725,544.3199995499999,531.36000045,536.5439999999999,589.4271995733344,621.8875000000006,550.0750995766654
726,544.3200004500002,531.36,536.544,634.7520004266663,619.1624995833334,554.5073999999993
727,544.3200004500001,531.36,536.54399954,595.2255995733335,571.8500004166661,572.3508999999997
728,544.3199995500001,531.36000045,536.544,595.9935995733338,544.4250000000001,583.0189000000009
729,544.3199995500013,531.3599995500002,536.54400046,580.8639995733342,532.2125004166661,558.0507000000003
730,526.79700045,531.3599995499999,533.5908,524.6720000000003,477.4374995833324,527.8627999999991
731,544.3199999999998,518.4135,491.5974,475.4047999999998,468.7875004166673,496.3921999999991
732,483.3944995500007,475.2404999999995,478.20173999999884,455.7440004266669,466.575,445.3813799999998
733,465.7068000000005,451.1470495499995,477.44826045999986,428.8128000000005,430.61749958333337,440.7661995766665
734,438.0628495500002,422.04510000000005,441.21359954000116,386.87104000000045,403.643750416665,407.83891042333374
735,384.0561004500001,387.28259955,393.8699395399999,346.22719957333294,362.25124958333225,362.1735199999993
736,332.68050000000056,350.70300045,349.1676,307.3919995733335,314.0212504166659,325.22033
737,335.5965004500001,304.92449999999985,332.92499999999995,304.40960000000086,271.70000041666657,288.7980004233328
738,322.96049954999995,305.19449955,317.93819953999986,284.01920042666694,330.5625004166683,311.13729957666663
739,338.391,319.65299999999996,313.7982004599995,291.60959957333245,289.0749995833324,290.3093004233333
740,327.8069995500001,340.68600045,342.86100000000005,353.1136000000003,277.07500041666634,287.60420000000056
741,377.865,354.73950045,356.9783995399999,358.2463995733341,353.42500041666705,316.8396000000007
742,376.4474995500017,392.2695004499997,416.64959953999903,360.92159999999984,382.92500000000086,382.4985999999998
743,424.5479995500007,402.83999955,416.84280045999975,394.9567995733344,394.2500004166667,393.5856999999992
744,459.55350045000006,450.31949954999993,489.7068004600005,443.3919999999993,429.17500000000143,440.8551000000016
745,520.0065000000002,524.9340004500001,536.54400046,472.4863995733335,476.2000004166677,486.7656004233335
746,544.3200004500001,531.36,536.5439999999994,520.9087999999999,480.7750000000003,519.7728995766669
747,544.32000045,531.35999955,536.54399954,555.737600426666,515.1125000000002,516.5725004233324
748,544.3200004500001,531.3599995500001,536.5440000000004,583.1679999999989,588.1375004166666,551.8531004233338
749,544.3200004500001,531.35999955,536.54399954,582.5792004266668,608.5499999999996,571.4745999999992
750,544.3199995500001,531.36000045,536.544,597.1327999999999,566.9875004166673,571.5508004233325
751,544.3200000000002,531.3599995500001,536.54400046,590.5407995733325,590.4124995833333,585.5080995766675
752,544.31999955,531.36,536.5440004599999,591.0528000000004,573.5249995833335,562.7878004233326
753,544.32,531.35999955,536.54399954,545.9199999999988,549.8749999999998,525.6021999999997
754,543.3749999999998,531.3599995500006,527.3670004599999,500.31360042666734,540.2749999999996,502.9326995766667
755,504.3734995499999,520.4114995500001,494.39879954,494.9887995733328,484.699999583333,461.7211995766668
756,450.81899999999894,469.1965500000002,504.74879999999996,456.9727995733325,460.9250004166659,443.2109504233335
757,439.14825000000013,445.21650045000075,465.0255,429.9827195733319,433.17875041666645,412.9277995766669
758,433.0300504500001,430.58250044999994,435.5459395400007,386.2784004266668,397.3612500000002,392.4173000000003
759,388.10205045000043,382.7628,392.1546,358.8288004266682,340.0875004166669,370.31041
760,335.27249955000013,327.14279999999974,348.0221999999999,332.64639957333327,319.4162495833337,332.8035004233333
761,300.44249955000004,325.01250000000005,328.16400045999984,286.06719957333434,286.36250041666653,286.3722999999999
762,313.79400045,334.65149999999994,303.50340045999997,269.29920000000135,291.4374999999998,286.2198995766666
763,317.65499999999986,298.8495,341.6327999999997,340.2880004266642,289.4375,282.66389999999933
764,344.80350045000006,324.10800045000013,356.30219999999997,306.0223995733335,310.9125000000003,341.2617004233341
765,351.91799955000005,359.127,391.83719954000014,327.69280000000015,357.8875000000002,357.30179957666815
766,393.9705004499993,386.47799954999994,399.95160045999995,350.00319999999965,326.2749999999995,360.2863004233342
767,417.87899999999996,405.5669995499993,421.3691995400002,372.3776,406.81250000000006,371.881400423333
768,476.76599955000006,470.0970000000003,476.87280045999955,450.94399957333474,432.775000000001,455.44739957666707
769,522.3825004500002,531.36,536.5440004599998,492.17280000000017,498.69999999999953,483.9969995766676
770,544.32,531.3599995499997,536.5440004600002,502.54080042666686,528.7125004166676,476.1991995766673
771,544.31999955,531.3599999999999,536.5439999999999,537.0368,543.4749999999999,563.9562004233317
772,544.32,531.3599995499997,536.54400046,576.3840004266672,538.6249999999992,600.5575999999999
773,544.3200004499996,531.3600000000002,536.544,603.9551999999998,588.2250000000006,611.7336004233323
774,544.3199995499999,531.3599995499997,536.544,606.4128004266668,566.5250000000005,617.7025999999998
775,544.3199999999998,531.36000045,536.5440004599999,586.9951995733329,575.1125000000004,613.5624
776,544.32,531.3599995500001,536.544,585.471999573333,565.750000416668,589.3562000000001
777,544.3200004500001,531.3600004499996,536.5439995399998,611.2896004266659,577.8874999999995,564.7181995766663
778,544.3200000000003,520.77600045,536.5439995399998,531.327999573334,530.0999995833341,537.8069
779,527.43149955,503.82000044999995,536.544,486.50239957333105,475.5750004166664,501.4976004233332
780,463.27275000000003,465.96600000000007,505.86660045999923,445.4783995733333,408.17499958333394,424.370500423333
781,428.4360000000005,457.2936004500001,486.86400046,427.36,416.44250041666675,428.80788000000206
782,437.0206495499988,426.1599004500001,437.83397953999986,397.56288,371.6887495833327,381.70357957666647
783,384.62580045000004,391.6755004500001,380.59434046000075,383.85280042666665,341.45749958333363,389.0683095766646
784,330.6055499999999,348.75090044999996,346.21025999999995,326.0032,314.63750000000107,336.7049395766666
785,261.6975,286.51320045,295.8168004600008,301.5680004266671,293.83749958333306,291.61740000000003
786,316.73700045,324.8640000000008,315.9648004599994,310.45120042666656,264.5125000000003,287.21049999999985
787,326.30850000000004,335.85299954999994,360.58019953999985,306.61120000000113,256.0124999999983,313.2327995766668
788,349.5420004500001,340.41599955000004,320.57400000000007,263.9103999999993,315.4374999999999,300.4312000000008
789,378.14850000000007,386.4645,428.04839999999996,313.61279999999954,369.2125004166646,323.4562995766669
790,390.44700000000006,401.30100045000034,414.0552004599999,355.58399957333575,357.375000416666,371.3479995766668
791,468.0989995500002,458.52749999999963,445.21559953999997,397.7087995733353,381.499999583334,409.4352995766666
792,479.0744999999999,467.34300045000003,510.6000004599994,422.3744000000009,473.7999995833336,459.4860004233327
793,493.1279995500012,523.3410004499987,507.7986004600001,520.1024004266677,472.2625000000015,480.18700042333097
794,544.32,531.36,536.544,525.2096,529.8874995833328,538.2514004233335
795,544.32,531.3600004499998,536.5440004599999,554.9055995733329,572.7125000000008,515.0358004233339
796,544.3199995499998,531.35999955,536.5439999999999,599.3087995733337,540.9500004166654,559.2317999999995
797,544.3200004500001,531.36000045,536.544000000001,589.2480004266665,589.9124995833334,569.5695995766674
798,544.3200004500012,531.36,536.5439999999999,586.6368,584.7249995833328,587.4512
799,544.31999955,531.3600000000001,536.54399954,594.0864004266671,583.5874995833332,608.1903000000003
800,544.3200004500001,531.36,536.5439995399997,596.3904000000013,563.5999999999993,585.0382000000006
801,544.3199995499999,531.36,536.5440004599998,573.4271999999997,538.1875,543.1789995766666
802,543.5775004500001,531.3600004500003,536.544,554.8287995733303,493.8125,504.5456000000002
803,503.54999955000017,483.98850045,536.544,510.9248004266677,487.6874995833322,507.2380000000007
804,457.1775000000002,474.63299955000014,528.747,436.3647999999989,448.02500000000003,457.46670000000006
805,465.2477999999999,468.87660045000007,471.91860045999994,422.8505604266673,427.32125000000053,428.1017595766662
806,421.82100000000014,433.48905045,432.10559999999987,409.86368042666646,394.477500416666,425.91735957666725
807,406.70774999999986,390.02849955000005,401.27501954,357.2595195733325,364.2975000000001,360.90478957666613
808,341.4689995499997,352.458,349.94039954000147,334.65600000000006,306.35999958333406,329.8063004233327
809,324.36450000000025,317.85749954999994,324.45180000000016,299.3535995733333,293.5125004166665,302.2854004233318
810,310.21650045,334.59749954999995,331.5726,290.7648004266667,244.5625,299.5040995766662
811,305.11350044999995,293.7734999999997,357.2268004599986,321.6512,304.39999958333254,325.48829957666686
812,312.2010004499999,295.677,358.12379954000005,315.1999995733324,320.0625,277.7490004233356
813,376.42049955,353.43000044999997,390.01559954,366.5023995733338,315.06249958333285,289.674300000001
814,411.3315004500001,360.01799955,389.6154,356.2752004266667,335.4999999999992,355.15550000000076
815,409.60349955000015,419.33699955,413.6411999999999,406.4767999999988,393.17499958333195,406.52699999999925
816,487.18799955000003,483.86699955000057,511.28999999999996,473.19040042666666,453.1125004166661,455.82839999999896
817,496.05750045000065,487.90350044999997,523.7375999999994,519.3727995733332,476.3250000000003,491.8583
818,544.3200000000003,531.3599995499994,536.5439999999999,494.65599957333365,525.3249999999997,490.6644999999995
819,544.31999955,531.36,536.544,525.6319995733334,534.5125004166666,537.959300423334
820,544.32,531.3599995500002,536.54399954,559.3343999999998,544.0375000000012,532.841200423333
821,544.3200000000002,531.3599999999999,536.5440000000001,561.2544004266647,607.8874999999992,596.4808999999993
822,544.3200004500001,531.3599995500002,536.5439995399998,597.7216000000009,582.7250004166684,622.1475995766676
823,544.3200004500001,531.3599995500001,536.5439999999993,563.0335995733332,605.6874999999999,612.8765995766665
824,544.32,531.3599995500006,536.5440000000001,625.6255999999989,595.8250004166664,605.2311995766662
825,544.3200004499988,531.3599995499997,536.544,585.9199995733329,572.8249995833334,553.3643995766669
826,535.69350045,531.3599999999999,536.54400046,520.9088004266661,539.775000416666,531.4187999999984
827,505.953,509.4225000000008,536.54399954,505.9711995733341,468.67500041666693,497.49710000000005
828,489.18599954999996,461.1465004499999,466.0536004600001,451.1872,427.83750041666764,441.0837
829,444.28499954999944,449.4015,458.52984045999995,405.41440042666613,417.66499999999996,409.80105999999967
830,435.5883004499999,426.15990045,434.96219953999986,405.40799957333434,395.0699995833327,392.3652304233334
831,377.71515,378.99494955000006,407.68649999999997,352.0793604266666,352.6462499999999,366.17656
832,378.3644995500003,338.16960045000025,353.0729995400004,294.4127995733333,313.2375000000018,330.04633000000103
833,313.30800045000007,304.3710004499997,333.5321995400019,320.0895995733346,316.9124995833317,284.7466995766666
834,299.916,305.7885004499999,298.60439999999994,286.29759957333295,300.4125,304.5079004233333
835,324.08099999999996,311.08049955,346.73880046000005,302.80959999999965,269.98749958333406,278.7523004233319
836,303.6419999999998,327.0104999999999,335.1054004599999,311.43680042666716,334.0875,334.8609
837,354.73950045000015,363.0285004500001,377.70599999999996,327.89760042666654,324.18749999999955,337.5278999999997
838,373.23450045,386.478,426.86159954000004,369.93279999999976,360.02500041666724,366.0140004233338
839,408.05099955000003,415.2870004500001,482.00640045999995,419.3279995733328,405.57499999999885,409.1558995766666
840,459.0540004499998,483.4215,496.48260000000073,441.90720042666584,472.3875004166667,462.2926995766665
841,474.98399999999975,488.7000004499999,505.38360045999934,478.3999999999993,497.1500004166661,474.3323004233332
842,514.7415004500008,531.36,536.54400046,520.6528004266667,482.7750004166659,492.48060042333367
843,544.32000045,531.36000045,536.5439999999999,574.8480004266665,556.9500004166667,549.8084004233334
844,544.3200004500001,531.3599995500001,536.5439999999999,576.9472004266651,578.2000004166665,604.1263000000005
845,544.3199999999988,531.36,536.5440000000001,580.492799999999,589.025000000001,595.7570004233334
846,544.3200000000005,531.36000045,536.5439995400008,583.5008,581.1375000000008,612.1527004233335
847,544.3200004500005,531.36,536.5440004599999,587.8016004266667,556.3250004166661,566.0136004233319
848,544.32000045,531.35999955,536.5439995399995,592.8832000000008,566.9999999999998,565.5564
849,544.32,531.36,536.5439995400001,566.5663995733332,535.300000000001,557.6442995766652
850,535.24799955,515.15999955,536.544,544.0896004266664,501.07499999999993,527.240500423334
851,457.0695,497.61000000000007,522.13680046,466.59839957333287,459.58750000000003,482.96830042333386
852,476.09100000000007,458.27099955000006,516.61680046,442.24000042666677,434.19999999999993,424.59910042333354
853,450.6610500000001,434.6999995500001,464.19059953999937,408.7424004266657,415.85000041666655,443.2236504233342
854,425.8264495500003,433.71045044999954,427.9269604600002,409.1903995733319,379.66249958333333,416.44569999999925
855,357.72030044999997,378.29969955000007,375.67602000000005,355.7439995733325,376.9750004166662,366.1498904233332
856,346.54094955000005,350.12790000000007,362.0705995399999,314.13503999999944,311.76250041666685,336.77860000000004
857,281.24550000000005,319.09950045,294.42299954000003,298.7904004266677,300.3625,278.91739999999993
858,336.069,348.35399954999974,326.02499954,253.40160000000023,310.16249958333344,291.9094999999999
859,346.26149999999996,282.32550000000003,329.94419999999997,320.23039957333344,310.41249999999866,264.45210042333395
860,325.0664995500002,328.71150000000085,351.70679999999993,334.8735999999998,316.3124995833335,305.8668004233329
861,359.22150045000006,321.0435004500006,380.12099953999996,348.6591995733329,353.4500004166668,332.3843999999994
862,369.7245,379.33650045,400.72440000000006,371.8143995733334,357.3000000000014,344.3224004233345
863,453.9240004500001,443.3805004500001,435.0311999999999,401.71519957333413,416.54999999999967,401.23110042333275
864,485.7029995499999,435.8339995500002,508.43340046,481.4464000000019,430.23749999999995,439.90259957666683
865,544.3199999999998,531.36000045,507.633,496.7296004266681,472.35000000000036,491.0074004233337
866,536.5575,531.3599995499999,536.5439999999999,516.5568000000001,515.0499995833329,496.92560042333315
867,544.3199995500001,531.3600004499996,536.54400046,570.0991995733337,526.5375000000001,558.8626537566666
868,544.3200004499996,531.3600004499999,536.5439999999999,629.2352004266679,575.4874995833334,562.4711470899998
869,544.3199995499999,531.36000045,536.5439995399998,615.1936004266665,581.237500416666,602.3356004233334
870,544.3200000000002,531.3599995500001,536.54399954,602.5728000000022,620.3375,638.4671
871,544.3199999999999,531.3600004500001,536.5440000000001,606.6944000000012,572.1000000000001,576.9609999999993
872,544.3200004500001,531.3600004499995,536.5439999999999,572.2752004266682,560.5250000000005,563.8673
873,544.3200000000002,531.36000045,536.5440004599999,586.3807995733333,583.1624995833324,518.6933995766655
874,544.3200000000003,531.36,536.5439999999999,466.5855995733334,509.49999999999864,540.7914004233344
875,504.3735004500002,498.48750000000047,536.544,448.25599957333196,503.8374995833339,477.3040995766683
876,479.22299955,476.99550000000016,491.4041999999997,468.1215995733338,435.18750041666743,464.1850004233339
877,426.4515004499997,463.67099999999994,470.15634046,461.6243200000014,411.74250041666653,424.21682999999933
878,424.39410000000015,424.1025000000001,445.3674,402.36287999999985,399.5624995833334,387.6027304233333
879,391.70385000000005,407.2639500000001,405.76140000000004,356.87808042666774,371.2887500000004,350.32187999999877
880,342.37350045,357.7891499999998,344.8481999999999,342.66879957333333,303.3625000000006,310.4387995766661
881,329.35950044999896,316.5750000000001,295.16819999999996,325.9904000000003,315.4999999999987,308.0512004233322
882,321.01650045,315.5895004499996,306.42900046,297.15199957333374,300.34999999999997,249.440699576668
883,313.92900045000005,296.52750044999993,353.10059953999985,271.98719957333265,334.01249999999993,286.3087995766668
884,326.97,341.2259995499999,320.94659954,271.6032000000004,312.1499999999994,339.24240000000094
885,371.30400045000005,384.3719995500001,331.58639999999906,349.747200426666,295.4999995833341,328.206099576666
886,390.89250000000004,384.08850000000007,457.7736,389.55519957333235,336.9874995833337,357.4922999999995
887,456.98849955000054,420.5520000000001,447.7823995399999,425.3312000000006,394.5375000000001,365.49329999999975
888,502.2944995500001,445.4460004500001,507.03959999999984,459.40479957333355,435.2125004166658,440.0930995766671
889,504.684,510.55649999999963,536.5439999999999,489.6512004266649,497.92500000000007,456.4888000000001
890,544.3199995500001,526.3110004499999,536.5439995400001,556.3391995733339,519.1249995833332,541.9724999999996
891,544.31999955,531.3599995500001,536.5439999999999,559.2960004266665,511.2500004166676,542.074099576667
892,544.3199995499999,531.3599995499999,536.5439999999998,607.7824004266671,584.574999583334,573.0367000000002
893,544.3200000000002,531.36,536.5440000000008,596.7744000000015,578.2124999999999,577.0244995766667
894,544.3199995500008,531.3600004500001,536.54399954,609.5103999999997,580.2499995833329,589.2546
895,544.3200004500001,531.3600000000006,536.544,584.3327995733346,579.3999995833328,625.9068004233334
896,544.32,531.36000045,536.5440004599999,591.9615995733355,566.6499995833321,585.5335004233335
897,544.32000045,531.36,536.5440000000004,563.0975995733332,550.675,557.8982995766663
898,544.3200004499998,531.3599999999996,536.544,508.5439999999991,513.712500416667,524.2686999999996
899,503.48249955,529.7264995500003,524.2067999999999,505.3696004266666,434.6000004166674,456.8571000000006
900,486.0539999999999,465.7635,474.6786,472.9471995733333,452.30000000000007,474.9673
901,427.18050045,432.76949999999994,477.0935995399996,420.3328004266671,428.76374999999996,411.71114000000017
902,427.8986999999991,428.1633000000002,433.1267999999999,412.7257595733341,391.3125004166674,413.0065395766649
903,394.97220045,373.62599955,389.19311999999996,340.0832004266668,364.20750041666685,372.55958
904,337.84965045,335.81250044999973,324.4518004599997,331.24864042666655,333.2175000000001,322.64349957666735
905,308.5424995500003,338.16150000000005,314.26739954,287.4368004266658,295.0875004166673,298.50080000000116
906,299.07900045000014,316.8584995500001,286.65359999999987,314.1504004266653,289.48749999999995,275.2725004233332
907,278.01899999999995,321.9885004499997,328.3847999999999,301.5936004266664,326.2375,300.07559999999955
908,318.28949999999963,333.8549999999999,340.50120046000006,292.82559957333336,317.1499995833332,323.583300423333
909,359.1945,394.84799955000005,347.2770004599999,341.99040042666644,325.45000000000005,361.0355995766646
910,413.4780004500001,404.8110000000002,368.9568,397.875200000001,356.3625004166675,365.8616004233337
911,372.5190000000001,423.0495,394.48680046000055,430.91199957333373,418.3874995833335,382.6001995766664
912,452.9249999999999,461.2409995500001,502.5407995400001,467.5071995733336,442.387499583333,432.5577662433335
913,527.52599955,501.41700044999976,536.5440000000002,492.68479957333346,501.387499999997,460.2268333333329
914,532.0215,531.3599995499997,536.54400046,520.8448000000001,503.86249999999995,492.45181333333204
915,544.32000045,531.35999955,536.5439995399998,547.7504004266675,554.7875004166666,562.7717137566681
916,544.320000450001,531.3599999999999,536.5440000000006,590.6816004266664,559.1374995833334,603.3329729100008
917,544.3200004500001,531.3600004499996,536.544,598.0031995733348,586.7625,623.1221129099981
918,544.3200004500001,531.35999955,536.54400046,640.4223999999995,596.737499999999,594.8205870899977
919,544.3199995500001,531.3599995500001,536.544,603.0463995733326,597.6374995833332,560.0826999999991
920,544.3200004500006,531.3599995500001,536.5440004600002,578.9055995733344,575.6999995833335,563.3719995766672
921,544.3199995499997,531.3600000000008,536.5439995399998,549.5935995733331,532.9375,506.09500000000037
922,532.6154995500002,531.3599995500008,536.544,548.8256000000007,515.0499999999997,510.5653995766668
923,528.0119995499998,531.36000045,518.8938004600005,510.4000004266662,447.68749958333376,479.94569957666704
924,470.60055044999984,481.3425,506.8188004599999,417.19424042666725,481.6875004166681,451.9040999999999
925,433.54439955000004,460.5470999999999,454.06692,433.80480000000006,416.4287504166674,433.02046999999953
926,420.0011995500001,426.45285000000007,441.58619999999996,413.582079573334,388.8512499999995,405.51099957666673
927,375.9911995500003,367.3566,402.92412000000013,366.2246404266657,356.09625,375.67362042333315
928,349.71749954999996,335.37509954999996,341.82599954000005,312.2944004266676,320.62625041666706,340.8680004233329
929,309.58200045,342.14400045,305.8079999999999,277.86240000000026,325.33750041666644,277.0251
930,293.12550045000006,325.7685004500001,316.26839954,271.475199573333,298.65000000000015,300.0120999999999
931,345.1275000000002,320.82749955,320.18759954000075,316.60800000000177,296.0,296.24019999999985
932,316.11600000000004,320.3280000000001,357.5856000000001,287.6032000000006,294.35000041666774,307.4162000000003
933,373.518,429.0164995499999,390.0570000000001,369.8176000000001,315.9250004166662,367.62689957666714
934,372.9509995499995,389.3265,420.87239954000006,373.52960042666774,339.2375000000002,382.5747995766665
935,400.07249955000003,448.80749999999847,438.53640000000007,400.4992000000002,400.41249958333344,402.6407995766672
936,510.46200044999995,457.488,462.57599999999996,440.67840000000086,434.91250000000093,449.3640995766664
937,544.31999955,531.3600004500001,524.71740046,501.7856004266668,490.60000000000014,480.3647995766662
938,544.3199995500001,518.98050045,534.3084,512.2944004266668,511.325,499.7323004233328
939,544.3199995500001,531.36,536.5439995399998,542.0415995733332,563.9625000000001,583.0062000000004
940,544.3199995500001,531.3599995500001,536.5440004599999,597.7088000000005,569.7249999999999,575.7799004233334
941,544.3200004500001,531.3600000000001,536.54399954,592.4735999999989,572.5874995833337,603.8722995766658
942,544.31999955,531.3600004500005,536.544,627.4816000000001,567.5499999999987,585.9780004233334
943,544.3200004500001,531.36,536.54399954,537.8688004266671,594.0124999999999,606.0312995766658
944,544.3199995500001,531.36,536.5439999999999,592.6400004266679,576.3749995833334,569.4045004233341
